Unnamed: 0,month,year,naics_Code,kind_of_business,industry,sales,category,total_records
5468,November,2015,Building Material & Supplies Dealers,Building mat. and supplies dealers,Home Goods & Building Supplies,23110.0,Retail,624
5469,November,2015,Paint & Wallpaper Stores,Paint and wallpaper stores,Home Goods & Building Supplies,767.0,Retail,624
5470,November,2015,Hardware Stores,Hardware stores,Home Goods & Building Supplies,1891.0,Retail,624
5471,November,2015,Food & Beverage Stores,Food and beverage stores,Food & Beverage,57089.0,Food,780
5472,November,2015,Grocery Stores,Grocery stores,Food & Beverage,51133.0,Food,780
5473,November,2015,Supermarkets & Grocery Stores,Supermarkets and other grocery (except convenience) stores,Food & Beverage,49137.0,Food,780
5474,November,2015,"Beer, Wine & Liquor Stores","Beer, wine, and liquor stores",Food & Beverage,4135.0,Food,780
5475,November,2015,Health & Personal Care Stores,Health and personal care stores,Health & Personal Care,25315.0,Retail,312
5476,November,2015,Pharmacies & Drug Stores,Pharmacies and drug stores,Health & Personal Care,21127.0,Retail,312
5477,November,2015,Gasoline Stations,Gasoline stations,Fuel & Gasoline,34063.0,Retail,312
5478,November,2015,Clothing & Clothing Accessories Stores,Clothing and clothing access. stores,Fashion & Accessories,23175.0,Retail,1248
5479,November,2015,Clothing Stores,Clothing stores,Fashion & Accessories,17457.0,Retail,1248
5480,November,2015,Men's Clothing Stores,Men's clothing stores,Fashion & Accessories,808.0,Retail,1248
5481,November,2015,Women's Clothing Stores,Women's clothing stores,Fashion & Accessories,3619.0,Retail,1248
5482,November,2015,Family Clothing Stores,Family clothing stores,Fashion & Accessories,9834.0,Retail,1248
5483,November,2015,Other Clothing Stores,Other clothing stores,Fashion & Accessories,1422.0,Retail,1248
5484,November,2015,Shoe Stores,Shoe stores,Fashion & Accessories,2913.0,Retail,1248
5485,November,2015,Jewelry Stores,Jewelry stores,Fashion & Accessories,2579.0,Retail,1248
5486,November,2015,"Sporting Goods, Hobby, Book & Music Stores","Sporting goods, hobby, musical instrument, and book stores",Sports & Recreation,7591.0,Retail,624
5487,November,2015,Sporting Goods Stores,Sporting goods stores,Sports & Recreation,3879.0,Retail,624
5488,November,2015,"Hobby, Toy & Game Stores","Hobby, toy, and game stores",Sports & Recreation,2166.0,Retail,624
5489,November,2015,Book Stores,Book stores,Sports & Recreation,714.0,Retail,624
5490,November,2015,General Merchandise Stores,General merchandise stores,General Merchandise,62220.0,Retail,936
5491,November,2015,Department Stores,Department stores,General Merchandise,16460.0,Retail,936
5492,November,2015,Department Stores (Except Discount),Department stores(excl. discount department stores),General Merchandise,6011.0,Retail,936
5493,November,2015,Discount Department Stores,Discount dept. stores,General Merchandise,10449.0,Retail,936
5494,November,2015,Other General Merchandise Stores,Other general merchandise stores,General Merchandise,45760.0,Retail,936
5495,November,2015,Warehouse Clubs & Supercenters,Warehouse clubs and superstores,Food & Beverage,39732.0,Food,780
5496,November,2015,All Other General Merchandise Stores,All other gen. merchandise stores,General Merchandise,6028.0,Retail,936
5497,November,2015,Miscellaneous Store Retailers,Miscellaneous store retailers,Miscellaneous,9686.0,Retail,468
5498,November,2015,"Office Supplies, Stationery & Gift Stores","Office supplies, stationery, and gift stores",Office Supplies & Gifts,2470.0,Retail,468
5499,November,2015,Office Supplies & Stationery Stores,Office supplies and stationery stores,Office Supplies & Gifts,1049.0,Retail,468
5500,November,2015,"Gift, Novelty & Souvenir Stores","Gift, novelty, and souvenir stores",Office Supplies & Gifts,1421.0,Retail,468
5501,November,2015,Used Merchandise Stores,Used merchandise stores,Miscellaneous,1327.0,Retail,468
5502,November,2015,Nonstore Retailers,Nonstore retailers,Miscellaneous,46404.0,Retail,468
5503,November,2015,Electronic Shopping & Mail-Order Houses,Electronic shopping and mail-order houses,Home Goods & Electronics,40175.0,Retail,1560
5504,November,2015,Fuel Dealers,Fuel dealers,Fuel & Gasoline,2395.0,Retail,312
5505,November,2015,Food Services & Drinking Places,Food services and drinking places,Restaurants & Bars,50189.0,Food,780
5506,November,2015,Drinking Places (Alcoholic Beverages),Drinking places,Restaurants & Bars,1819.0,Food,780
5507,November,2015,Restaurants & Other Eating Places,Restaurants and other eating places,Restaurants & Bars,43638.0,Food,780
5508,November,2015,Full-Service Restaurants,Full service restaurants,Restaurants & Bars,21976.0,Food,780
5509,November,2015,Limited-Service & Snack & Beverage Places,Limited service eating places,Restaurants & Bars,21662.0,Food,780
5510,December,2015,Motor Vehicle & Parts Dealers,Motor vehicle and parts dealers,Automotive,94001.0,Automotive,936
5511,December,2015,Motor Vehicle & Parts Dealers (Combined),Automobile and other motor vehicle dealers,Automotive,86732.0,Automotive,936
5512,December,2015,Automobile Dealers,Automobile dealers,Automotive,82313.0,Automotive,936
5513,December,2015,New Car Dealers,New car dealers,Automotive,75047.0,Automotive,936
5514,December,2015,Used Car Dealers,Used car dealers,Automotive,7266.0,Automotive,936
5515,December,2015,"Auto Parts, Accessories & Tire Stores","Automotive parts, acc., and tire stores",Automotive,7269.0,Automotive,936
5516,December,2015,Furniture & Electronics Stores (Combined),"Furniture, home furn, electronics, and appliance stores",Home Goods & Electronics,23434.0,Retail,1560
5517,December,2015,Furniture & Home Furnishings Stores,Furniture and home furnishings stores,Home Goods & Electronics,11057.0,Retail,1560
5518,December,2015,Furniture Stores,Furniture stores,Home Goods & Electronics,5279.0,Retail,1560
5519,December,2015,Home Furnishings Stores,Home furnishings stores,Home Goods & Electronics,5778.0,Retail,1560
5520,December,2015,Floor Covering Stores,Floor covering stores,Home Goods & Electronics,1697.0,Retail,1560
5521,December,2015,All Other Home Furnishings Stores,All other home furnishings stores,Home Goods & Electronics,3964.0,Retail,1560
5522,December,2015,Electronics & Appliance Stores,Electronics and appliance stores,Home Goods & Electronics,12377.0,Retail,1560
5523,December,2015,Household Appliance Stores,Household appliance stores,Home Goods & Electronics,1604.0,Retail,1560
5524,December,2015,Electronics Stores,Electronics stores,Home Goods & Electronics,10773.0,Retail,1560
5525,December,2015,Building Material & Garden Supply Stores,Building mat. and garden equip. and supplies dealers,Home Goods & Building Supplies,26234.0,Retail,624
5526,December,2015,Building Material & Supplies Dealers,Building mat. and supplies dealers,Home Goods & Building Supplies,22999.0,Retail,624
5527,December,2015,Paint & Wallpaper Stores,Paint and wallpaper stores,Home Goods & Building Supplies,731.0,Retail,624
5528,December,2015,Hardware Stores,Hardware stores,Home Goods & Building Supplies,1958.0,Retail,624
5529,December,2015,Food & Beverage Stores,Food and beverage stores,Food & Beverage,62160.0,Food,780
5530,December,2015,Grocery Stores,Grocery stores,Food & Beverage,53846.0,Food,780
5531,December,2015,Supermarkets & Grocery Stores,Supermarkets and other grocery (except convenience) stores,Food & Beverage,51873.0,Food,780
5532,December,2015,"Beer, Wine & Liquor Stores","Beer, wine, and liquor stores",Food & Beverage,5634.0,Food,780
5533,December,2015,Health & Personal Care Stores,Health and personal care stores,Health & Personal Care,30006.0,Retail,312
5534,December,2015,Pharmacies & Drug Stores,Pharmacies and drug stores,Health & Personal Care,24619.0,Retail,312
5535,December,2015,Gasoline Stations,Gasoline stations,Fuel & Gasoline,33664.0,Retail,312
5536,December,2015,Clothing & Clothing Accessories Stores,Clothing and clothing access. stores,Fashion & Accessories,33590.0,Retail,1248
5537,December,2015,Clothing Stores,Clothing stores,Fashion & Accessories,22927.0,Retail,1248
5538,December,2015,Men's Clothing Stores,Men's clothing stores,Fashion & Accessories,1135.0,Retail,1248
5539,December,2015,Women's Clothing Stores,Women's clothing stores,Fashion & Accessories,4811.0,Retail,1248
5540,December,2015,Family Clothing Stores,Family clothing stores,Fashion & Accessories,12610.0,Retail,1248
5541,December,2015,Other Clothing Stores,Other clothing stores,Fashion & Accessories,1946.0,Retail,1248
5542,December,2015,Shoe Stores,Shoe stores,Fashion & Accessories,4144.0,Retail,1248
5543,December,2015,Jewelry Stores,Jewelry stores,Fashion & Accessories,6044.0,Retail,1248
5544,December,2015,"Sporting Goods, Hobby, Book & Music Stores","Sporting goods, hobby, musical instrument, and book stores",Sports & Recreation,12083.0,Retail,624
5545,December,2015,Sporting Goods Stores,Sporting goods stores,Sports & Recreation,6212.0,Retail,624
5546,December,2015,"Hobby, Toy & Game Stores","Hobby, toy, and game stores",Sports & Recreation,3572.0,Retail,624
5547,December,2015,Book Stores,Book stores,Sports & Recreation,1298.0,Retail,624
5548,December,2015,General Merchandise Stores,General merchandise stores,General Merchandise,76960.0,Retail,936
5549,December,2015,Department Stores,Department stores,General Merchandise,23210.0,Retail,936
5550,December,2015,Department Stores (Except Discount),Department stores(excl. discount department stores),General Merchandise,9271.0,Retail,936
5551,December,2015,Discount Department Stores,Discount dept. stores,General Merchandise,13939.0,Retail,936
5552,December,2015,Other General Merchandise Stores,Other general merchandise stores,General Merchandise,53750.0,Retail,936
5553,December,2015,Warehouse Clubs & Supercenters,Warehouse clubs and superstores,Food & Beverage,46079.0,Food,780
5554,December,2015,All Other General Merchandise Stores,All other gen. merchandise stores,General Merchandise,7671.0,Retail,936
5555,December,2015,Miscellaneous Store Retailers,Miscellaneous store retailers,Miscellaneous,11156.0,Retail,468
5556,December,2015,"Office Supplies, Stationery & Gift Stores","Office supplies, stationery, and gift stores",Office Supplies & Gifts,3580.0,Retail,468
5557,December,2015,Office Supplies & Stationery Stores,Office supplies and stationery stores,Office Supplies & Gifts,1256.0,Retail,468
5558,December,2015,"Gift, Novelty & Souvenir Stores","Gift, novelty, and souvenir stores",Office Supplies & Gifts,2324.0,Retail,468
5559,December,2015,Used Merchandise Stores,Used merchandise stores,Miscellaneous,1354.0,Retail,468
5560,December,2015,Nonstore Retailers,Nonstore retailers,Miscellaneous,60747.0,Retail,468
5561,December,2015,Electronic Shopping & Mail-Order Houses,Electronic shopping and mail-order houses,Home Goods & Electronics,53731.0,Retail,1560
5562,December,2015,Fuel Dealers,Fuel dealers,Fuel & Gasoline,2835.0,Retail,312
5563,December,2015,Food Services & Drinking Places,Food services and drinking places,Restaurants & Bars,54554.0,Food,780
5564,December,2015,Drinking Places (Alcoholic Beverages),Drinking places,Restaurants & Bars,1944.0,Food,780
5565,December,2015,Restaurants & Other Eating Places,Restaurants and other eating places,Restaurants & Bars,47927.0,Food,780
5566,December,2015,Full-Service Restaurants,Full service restaurants,Restaurants & Bars,24848.0,Food,780
5567,December,2015,Limited-Service & Snack & Beverage Places,Limited service eating places,Restaurants & Bars,23079.0,Food,780
5568,January,2014,Motor Vehicle & Parts Dealers,Motor vehicle and parts dealers,Automotive,70742.0,Automotive,936
5569,January,2014,Motor Vehicle & Parts Dealers (Combined),Automobile and other motor vehicle dealers,Automotive,64100.0,Automotive,936
5570,January,2014,Automobile Dealers,Automobile dealers,Automotive,60930.0,Automotive,936
5571,January,2014,New Car Dealers,New car dealers,Automotive,54761.0,Automotive,936
5572,January,2014,Used Car Dealers,Used car dealers,Automotive,6169.0,Automotive,936
5573,January,2014,"Auto Parts, Accessories & Tire Stores","Automotive parts, acc., and tire stores",Automotive,6642.0,Automotive,936
5574,January,2014,Furniture & Electronics Stores (Combined),"Furniture, home furn, electronics, and appliance stores",Home Goods & Electronics,15135.0,Retail,1560
5575,January,2014,Furniture & Home Furnishings Stores,Furniture and home furnishings stores,Home Goods & Electronics,7257.0,Retail,1560
5576,January,2014,Furniture Stores,Furniture stores,Home Goods & Electronics,3947.0,Retail,1560
5577,January,2014,Home Furnishings Stores,Home furnishings stores,Home Goods & Electronics,3310.0,Retail,1560
5578,January,2014,Floor Covering Stores,Floor covering stores,Home Goods & Electronics,1281.0,Retail,1560
5579,January,2014,All Other Home Furnishings Stores,All other home furnishings stores,Home Goods & Electronics,1929.0,Retail,1560
5580,January,2014,Electronics & Appliance Stores,Electronics and appliance stores,Home Goods & Electronics,7878.0,Retail,1560
5581,January,2014,Household Appliance Stores,Household appliance stores,Home Goods & Electronics,1262.0,Retail,1560
5582,January,2014,Electronics Stores,Electronics stores,Home Goods & Electronics,6616.0,Retail,1560
5583,January,2014,Building Material & Garden Supply Stores,Building mat. and garden equip. and supplies dealers,Home Goods & Building Supplies,19682.0,Retail,624
5584,January,2014,Building Material & Supplies Dealers,Building mat. and supplies dealers,Home Goods & Building Supplies,17514.0,Retail,624
5585,January,2014,Paint & Wallpaper Stores,Paint and wallpaper stores,Home Goods & Building Supplies,626.0,Retail,624
5586,January,2014,Hardware Stores,Hardware stores,Home Goods & Building Supplies,1663.0,Retail,624
5587,January,2014,Food & Beverage Stores,Food and beverage stores,Food & Beverage,54128.0,Food,780
5588,January,2014,Grocery Stores,Grocery stores,Food & Beverage,49275.0,Food,780
5589,January,2014,Supermarkets & Grocery Stores,Supermarkets and other grocery (except convenience) stores,Food & Beverage,47421.0,Food,780
5590,January,2014,"Beer, Wine & Liquor Stores","Beer, wine, and liquor stores",Food & Beverage,3333.0,Food,780
5591,January,2014,Health & Personal Care Stores,Health and personal care stores,Health & Personal Care,23854.0,Retail,312
5592,January,2014,Pharmacies & Drug Stores,Pharmacies and drug stores,Health & Personal Care,20374.0,Retail,312
5593,January,2014,Gasoline Stations,Gasoline stations,Fuel & Gasoline,42651.0,Retail,312
5594,January,2014,Clothing & Clothing Accessories Stores,Clothing and clothing access. stores,Fashion & Accessories,15232.0,Retail,1248
